Buyer ID,Source Buyer ID,Record Type,Phone Number,isolation_forest_risk,autoencoder_risk,combined_risk
6023423,6023423,primary,(843)349-0574x3285,58.086375135525834,45.91013130948078,51.99825322250331
6023585,6023585,primary,+1-842-818-7879x4469,46.04113962173232,64.01638356824479,55.02876159498855
6023784,6023784,primary,595-870-2579,60.02439465124684,62.46235393326105,61.24337429225395
6023937,6023937,primary,+1-665-627-4874,29.372967112396097,4.5551740754126016,16.96407059390435
6024448,6024448,primary,+1-215-221-4815x9047,45.03674256113721,55.601734730755325,50.31923864594627
6024644,6024644,primary,(942)206-3593x8676,72.68702565955908,52.52379231417902,62.60540898686905
6024672,6024672,primary,001-868-962-9987,68.44657270208408,55.812552704493434,62.129562703288755
60247300000000,60247300000000,primary,(925)505-8502x92299,33.146608842308154,4.139561498614625,18.64308517046139
6024842,6024842,primary,001-824-895-6208,36.77568967594266,2.0027707505119863,19.38923021322732
6024971,6024971,primary,741-329-4865,69.70395133116492,75.93964582580412,72.82179857848452
6025545,6025545,primary,852-902-7406,5.2990603541741965,26.40946873870618,15.854264546440188
6025660,6025660,primary,275.622.7335x29485,55.03553788700156,43.04300686664257,49.03927237682207
6025771,6025771,primary,7233997202,87.24400674617516,80.04758462835802,83.6457956872666
6025967,6025967,primary,(224)420-9932,74.90513191181786,80.59119383206843,77.74816287194315
6026204,6026204,primary,001-217-237-1886x2966,79.240452957475,72.3647753282737,75.80261414287435
6026486,6026486,primary,(414)567-6697x846,91.16371521503433,81.18600168654379,86.17485845078906
6026514,6026514,primary,+1-711-321-8051x174,59.37537646066738,67.64245271654018,63.50891458860378
6026721,6026721,primary,876.527.7339,5.2990603541741965,26.40946873870618,15.854264546440188
6026801,6026801,primary,+1-615-377-2913x9354,49.816287194313944,58.22491266112516,54.02059992771955
6026918,6026918,primary,001-444-529-5120,99.90964943982654,99.49102517768944,99.70033730875798
6027096,6027096,primary,+1-441-922-7463x3560,48.79683170702325,64.43350198771233,56.61516684736779
6027166,6027166,primary,(438)741-1129,95.46891940730032,95.03222503312854,95.25057222021442
6027924,6027924,primary,702.613.5582,32.29580773400795,37.981869654258524,35.13883869413324
6030734,6030734,primary,+1-580-347-9817x3412,46.04113962173232,64.01638356824479,55.02876159498855
6031316,6031316,primary,+1-649-259-2474x202,54.22238284544031,65.7074448861583,59.9649138657993
6032447,6032447,primary,001-747-802-5860x11639,99.61149259125406,98.83146608842308,99.22147933983857
6032882,6032882,primary,+1-898-382-9029x77757,67.10185519816889,61.36760631249247,64.23473075533067
6033740,6033740,primary,474-605-9143,67.84423563426093,70.42976749789182,69.13700156607638
6035778,6035778,primary,001-710-412-7816x521,15.663775448741116,13.355318636308876,14.509547042524996
6036253,6036253,primary,(988)391-1317,32.29580773400795,37.981869654258524,35.13883869413324
6036279,6036279,primary,314.936.0635x01916,72.68702565955908,52.52379231417902,62.60540898686905
6036303,6036303,primary,631-787-6735,48.131249247078664,48.39025418624262,48.26075171666064
6036358,6036358,primary,477-333-3990x4978,29.372967112396097,5.699614504276593,17.536290808336346
6037000,6037000,primary,438.906.7083,43.58360438501385,48.43241778099024,46.008011083002046
6037143,6037143,primary,3409730817,46.04113962173232,63.86278761594989,54.951963618841106
6037219,6037219,primary,001-483-520-0579x025,61.84947596675099,65.75111432357548,63.80029514516323
6037261,6037261,primary,001-968-863-9993x7460,18.22220214431996,15.26924466931695,16.745723406818456
6037441,6037441,primary,532.651.0807x1685,80.47223226117335,75.76797976147452,78.12010601132394
6037451,6037451,primary,+1-626-752-2558x36323,22.178050837248524,33.66913624864474,27.923593542946634
6037569,6037569,primary,(318)880-2944x52603,89.9530177087098,96.06071557643658,93.00686664257319
6037882,6037882,primary,972-328-2324,37.981869654258524,59.63136971449223,48.80661968437538
6038289,6038289,primary,842.235.9873x172,74.7711119142272,74.64160944464521,74.70636067943622
6040383,6040383,primary,7764617241,77.70599927719552,91.92567160583063,84.81583544151307
6040571,6040571,primary,(307)378-8796,60.364715094566925,70.56378749548247,65.4642512950247
6040690,6040690,primary,+1-218-381-0834,55.03553788700156,43.04300686664257,49.03927237682207
6040709,6040709,primary,001-538-534-6105x001,2.231658836284785,18.780869774725936,10.506264305505361
6041023,6041023,primary,001-447-755-8958x09568,12.466871461269728,16.120045777617154,14.293458619443442
6041189,6041189,primary,371-569-2192,29.372967112396097,5.699614504276593,17.536290808336346
6041501,6041501,primary,+1-441-366-0534x1061,32.29580773400795,37.981869654258524,35.13883869413324
6042240,6042240,primary,001-687-697-5372x4246,59.33321286591977,68.05505360799904,63.6941332369594
6042243,6042243,primary,+1-465-307-0207x45738,2.231658836284785,18.780869774725936,10.506264305505361
6042398,6042398,primary,+1-238-827-0836,80.91495000602336,77.10215636670281,79.00855318636309
6042589,6042589,primary,712.699.1769,0.796590772196121,16.86543789904831,8.831014335622216
6042620,6042620,primary,(815)311-3914,83.50198771232382,91.4257318395374,87.46385977593062
6044153,6044153,primary,001-727-244-5041x39831,68.1167931574509,61.972955065654745,65.04487411155282
6045021,6045021,primary,(474)970-2531x436,5.2990603541741965,26.40946873870618,15.854264546440188
6045145,6045145,primary,967.386.3058,97.82857487049753,89.62173232140705,93.72515359595229
6045476,6045476,primary,5513193332,93.05505360799904,83.09239850620406,88.07372605710155
6045738,6045738,primary,971.697.4077x87335,99.82532225033128,97.04553668232742,98.43542946632935
6045765,6045765,primary,9022471297,40.960426454644015,54.3729671123961,47.66669678352005
6046061,6046061,primary,557-751-7467x125,79.84429586796772,86.19895193350199,83.02162390073485
6046190,6046190,primary,001-518-400-1262x3623,41.82026261896157,55.03854957234068,48.429406095651125
6046814,6046814,primary,4514253445,78.57788218286953,80.52192506926876,79.54990362606915
6046893,6046893,primary,505.808.0735,22.178050837248524,33.66913624864474,27.923593542946634
6046995,6046995,primary,+1-849-435-7853,11.948861582941813,15.737561739549452,13.843211661245633
6047112,6047112,primary,(631)629-5019,58.86037826767859,68.43904348873629,63.64971087820744
6047446,6047446,primary,001-718-824-7519x837,29.372967112396097,5.699614504276593,17.536290808336346
6047732,6047732,primary,430-432-2580,79.92410552945428,75.57523189977111,77.7496687146127
6047896,6047896,primary,(465)924-3960x051,46.32273220093965,54.24948801349235,50.286110107216004
6048096,6048096,primary,405-676-6381,5.2990603541741965,26.40946873870618,15.854264546440188
6048143,6048143,primary,205.757.8293,76.02547885796892,85.53939284423564,80.78243585110228
6048146,6048146,primary,855-342-7667x6296,87.72738224310324,84.3573063486327,86.04234429586796
6048559,6048559,primary,(492)886-1458x00623,43.445066859414524,46.73985062040718,45.09245873991085
60486200000000,60486200000000,primary,(546)531-9459x62486,91.2721358872425,84.78797735212625,88.03005661968437
6048697,6048697,primary,+1-891-730-8916x54855,63.97873750150585,39.37176243826045,51.67524996988315
6048788,6048788,primary,001-540-738-1653x00993,56.839537405131914,42.89091675701723,49.86522708107457
6049136,6049136,primary,(565)349-2046,97.3828454403084,94.52174436814842,95.95229490422841
6050575,6050575,primary,(337)445-2717,99.60245753523672,91.01915431875678,95.31080592699675
6051509,6051509,primary,484-550-3610,5.2990603541741965,26.40946873870618,15.854264546440188
6051872,6051872,primary,904-803-3861x3675,10.849596434164559,19.871099867485846,15.360348150825203
6052090,6052090,primary,536.254.6712x138,97.14191061317914,93.82604505481267,95.48397783399591
6052380,6052380,primary,(599)443-9335,91.46789543428503,86.24111552824961,88.85450548126732
6052799,6052799,primary,001-297-975-0839x799,32.29580773400795,37.981869654258524,35.13883869413324
6052978,6052978,primary,001-544-758-5819x661,87.24400674617516,80.04758462835802,83.6457956872666
6053254,6053254,primary,001-906-425-8171x999,72.68702565955908,52.52379231417902,62.60540898686905
6053916,6053916,primary,001-790-879-9429x44105,36.83592338272497,1.9997590651728707,19.41784122394892
6054654,6054654,primary,001-709-812-0923x33109,15.663775448741116,13.355318636308876,14.509547042524996
6054854,6054854,primary,(958)512-2589,5.2990603541741965,26.40946873870618,15.854264546440188
6055337,6055337,primary,632.909.5170,77.3099626551018,79.04469341043247,78.17732803276714
6055452,6055452,primary,+1-464-274-8628x6987,98.5845078906156,90.35959522949042,94.47205156005302
6056349,6056349,primary,(423)589-4259x3621,78.39416937718347,93.886278761595,86.14022406938923
6056476,6056476,primary,001-876-825-3210x35661,29.372967112396097,5.699614504276593,17.536290808336346
6056511,6056511,primary,894-372-0007x26209,83.63450186724492,91.82026261896156,87.72738224310325
6056585,6056585,primary,001-782-706-9446x1039,24.989459101313095,31.51879291651608,28.25412600891459
6056886,6056886,primary,(440)875-8335,52.249728948319486,39.60667389471148,45.92820142151548
6057250,6057250,primary,927.781.4906x323,0.796590772196121,17.546078785688472,9.171334778942297
6057450,6057450,primary,488.926.9283,79.38802553909167,97.11480544512709,88.25141549210937
6057485,6057485,primary,(293)985-2037x231,90.04939163956149,90.80833634501867,90.42886399229008
6057501,6057501,primary,(657)247-0021,41.079388025539096,62.15817371401036,51.618780869774724
6057638,6057638,primary,434-570-2244x7836,68.6679315745091,61.652210577038915,65.160071075774
6057662,6057662,primary,+1-528-350-0253,55.738766413685106,37.00758944705457,46.373177930369835
6057752,6057752,primary,001-633-316-1097x720,87.24400674617516,80.04758462835802,83.6457956872666
6058458,6058458,primary,+1-460-750-8427x9956,97.4219973497169,98.72605710155403,98.07402722563546
6058505,6058505,primary,552.823.8659x688,89.99066377544874,78.85194554872906,84.4213046620889
6058886,6058886,primary,833-730-7262x822,80.70112034694615,76.41850379472352,78.55981207083484
6058991,6058991,primary,919.559.2900x7717,29.372967112396097,5.699614504276593,17.536290808336346
6059312,6059312,primary,(920)700-3886,32.29580773400795,37.981869654258524,35.13883869413324
6059720,6059720,primary,001-341-433-2130,58.51855198168895,67.11540778219491,62.81697988194193
6059851,6059851,primary,437-734-5948,35.652331044452474,40.15630646910011,37.90431875677629
6060014,6060014,primary,881-434-4107,5.2990603541741965,26.40946873870618,15.854264546440188
6060623,6060623,primary,(956)673-3209x51292,82.34248885676423,79.81869654258523,81.08059269967472
6061461,6061461,primary,001-232-384-0959x0596,64.36724491025177,68.37730393928443,66.37227442476811
6062028,6062028,primary,001-737-909-2478x102,67.33224912661126,72.57709914468137,69.95467413564631
6062144,6062144,primary,884.223.8082x45727,29.372967112396097,5.699614504276593,17.536290808336346
6062704,6062704,primary,627.434.2299x54604,15.663775448741116,13.355318636308876,14.509547042524996
6062757,6062757,primary,851-323-8809,72.68702565955908,52.52379231417902,62.60540898686905
6063019,6063019,primary,(222)321-5407,33.79412119021804,3.5432478014697026,18.668684495843873
6063104,6063104,primary,401-911-4228x6124,96.08932658715817,97.47470184315142,96.78201421515479
6063165,6063165,primary,+1-306-861-4936x074,74.66570292735814,74.95181303457414,74.80875798096613
6063337,6063337,primary,+1-619-741-7978x55671,5.2990603541741965,26.40946873870618,15.854264546440188
6063476,6063476,primary,466-331-0549,84.54101915431875,91.26912420190338,87.90507167811106
6064091,6064091,primary,356-824-2697x49664,96.89194073003252,82.07746054692205,89.48470063847728
60641700000000,60641700000000,primary,6316147883,95.00963739308517,95.48397783399591,95.24680761354054
6064242,6064242,primary,(791)485-2851x719,65.25418624262137,64.32658715817371,64.79038670039753
6064724,6064724,primary,(733)284-4287x6161,93.53240573424888,79.30068666425731,86.4165461992531
6064772,6064772,primary,794-215-1523,18.22220214431996,15.019274786170342,16.620738465245154
6064936,6064936,primary,708.297.0473x912,85.03945307794241,83.87694253704373,84.45819780749306
6065209,6065209,primary,943.788.2170,96.08932658715817,97.47470184315142,96.78201421515479
6065329,6065329,primary,7512633635,76.27544874111553,76.93049030237322,76.60296952174437
6065341,6065341,primary,6476140056,58.39055535477653,67.00096373930852,62.69575954704253
6066169,6066169,primary,001-351-860-3772x28683,32.29580773400795,37.981869654258524,35.13883869413324
6066191,6066191,primary,6454191850,38.63841705818576,58.384531984098295,48.51147452114203
6066505,6066505,primary,4076062494,34.92049150704734,2.4334417540055413,18.67696663052644
6067656,6067656,primary,(719)287-3318,59.0711962414167,0.2846042645464402,29.67790025298157
6067788,6067788,primary,001-888-446-3645x597,72.68702565955908,52.52379231417902,62.60540898686905
6067916,6067916,primary,+1-635-819-7620,49.56932899650644,64.5630044572943,57.06616672690037
6068206,6068206,primary,426.719.0722x1382,83.04421154077822,90.76617275027105,86.90519214552464
6068608,6068608,primary,890-360-6404x54949,5.2990603541741965,26.40946873870618,15.854264546440188
6068685,6068685,primary,894-747-0029,43.40139742199735,49.52415371641971,46.46277556920853
6068715,6068715,primary,(629)882-1623,29.372967112396097,5.699614504276593,17.536290808336346
6069259,6069259,primary,(849)456-8756,68.41193832068426,74.51511866040235,71.4635284905433
6069546,6069546,primary,420.857.2272,63.14600650524034,65.52222623780267,64.3341163715215
6069755,6069755,primary,001-538-376-2670x1021,78.160763763402,77.70449343452596,77.93262859896399
6070189,6070189,primary,001-502-550-4022x8595,58.60890254186243,41.86242621370919,50.23566437778581
6071355,6071355,primary,(965)933-6725x9581,55.57914709071197,43.83658595349958,49.707866522105775
6071362,6071362,primary,(777)927-1160,15.663775448741116,13.977231658836283,14.8205035537887
6071438,6071438,primary,+1-325-454-2857x3441,19.21906999156728,9.65245151186604,14.43576075171666
6072229,6072229,primary,4314422173,40.63817612335863,50.179195277677394,45.408685700518014
6072744,6072744,primary,650-538-2658x1609,47.26237802674377,1.3522467172629804,24.307312372003373
6072746,6072746,primary,343-414-8025,5.2990603541741965,24.110046982291287,14.704553668232741
6073204,6073204,primary,575-951-2631x99938,94.02481628719431,98.20804722322612,96.11643175521021
6073972,6073972,primary,352-445-3571x670,85.29695217443681,89.8205035537887,87.55872786411275
6074349,6074349,primary,+1-801-545-7016x47002,47.32411757619564,50.1249849415733,48.724551258884475
6074810,6074810,primary,242-403-3243,46.53355017467775,56.151367305143964,51.34245873991085
6074992,6074992,primary,854.516.9720,56.839537405131914,42.89091675701723,49.86522708107457
6075415,6075415,primary,(249)723-2051x76368,45.52312974340441,1.6654619925310203,23.594295867967716
6077479,6077479,primary,(375)657-4837x40584,10.849596434164559,19.871099867485846,15.360348150825203
6078664,6078664,primary,(529)902-9258,29.372967112396097,5.699614504276593,17.536290808336346
6078993,6078993,primary,422-476-6909x98941,8.773039392844236,11.454945187326828,10.113992290085532
6079018,6079018,primary,612-559-2106,29.372967112396097,5.699614504276593,17.536290808336346
60792200000000,60792200000000,primary,271-878-6650,48.2622575593302,49.71539573545356,48.98882664739188
6079593,6079593,primary,6789441871,85.275870377063,81.34562100951692,83.31074569328996
6079961,6079961,primary,615.695.9680x916,68.42398506204071,69.85604144079026,69.1400132514155
6080066,6080066,primary,+1-967-397-0955,75.31622696060715,80.75984821105891,78.03803758583302
6080442,6080442,primary,504.968.6696x882,58.61944344054933,67.91651608239971,63.26797976147452
60809400000000,60809400000000,primary,892-373-1180x91717,50.89447054571738,1.17455728225515,26.034513913986267
6081025,6081025,primary,515.311.6569x4924,65.89266353451391,63.179135043970604,64.53589928924225
6081711,6081711,primary,001-466-523-7175x6816,88.17311167329237,77.95145163233346,83.06228165281291
6082118,6082118,primary,592.449.0997x502,65.57794241657632,73.68539934947597,69.63167088302615
6082182,6082182,primary,+1-747-734-9335,46.04113962173232,63.86278761594989,54.951963618841106
6083385,6083385,primary,213-855-0512,81.96301650403566,73.14028430309601,77.55165040356584
6083509,6083509,primary,+1-661-308-5111x33929,80.88784483797133,83.07734007950849,81.9825924587399
6083822,6083822,primary,665.372.0502x00852,62.810203589928925,56.69798819419347,59.7540958920612
6084130,6084130,primary,992-204-0675x9061,74.63709191663655,74.93675460787857,74.78692326225756
6084773,6084773,primary,401-688-1594x2150,75.4397060595109,82.70991446813638,79.07481026382364
6084849,6084849,primary,+1-575-865-4521,22.178050837248524,33.66913624864474,27.923593542946634
60852200000000,60852200000000,primary,001-272-575-8032,88.11287796651006,95.7234068184556,91.91814239248282
6085338,6085338,primary,001-269-405-9116,19.21906999156728,9.65245151186604,14.43576075171666
6086025,6086025,primary,800-808-0138x57400,15.663775448741116,13.355318636308876,14.509547042524996
6086346,6086346,primary,995.942.1601,97.00638477291893,95.69328996506445,96.3498373689917
6087196,6087196,primary,001-873-775-2902x63730,29.372967112396097,5.699614504276593,17.536290808336346
6087469,6087469,primary,(562)917-0477x5817,72.68702565955908,52.52379231417902,62.60540898686905
6087920,6087920,primary,474.235.4971,82.63462233465847,90.89266353451391,86.76364293458619
6088097,6088097,primary,916-884-4147,29.372967112396097,5.699614504276593,17.536290808336346
6088520,6088520,primary,8579129806,99.45187326828093,92.95566799180821,96.20377063004457
6088568,6088568,primary,001-434-869-0628x975,38.74533188772437,60.4083845319841,49.57685820985424
6089353,6089353,primary,377-355-0587x123,98.18094205517409,85.15540296349837,91.66817250933623
6089411,6089411,primary,001-552-947-1562x6439,2.231658836284785,18.780869774725936,10.506264305505361
6089693,6089693,primary,801-457-1126x6437,72.68702565955908,52.52379231417902,62.60540898686905
6091125,6091125,primary,001-452-721-1392x7316,0.796590772196121,16.86543789904831,8.831014335622216
6091407,6091407,primary,470-395-8820,15.663775448741116,13.355318636308876,14.509547042524996
6091973,6091973,primary,310-831-8637x55924,33.79412119021804,3.5432478014697026,18.668684495843873
6092850,6092850,primary,+1-611-557-2489x0104,12.34941573304421,12.676183592338273,12.512799662691242
6093002,6093002,primary,+1-237-888-1223x492,8.773039392844236,11.454945187326828,10.113992290085532
6093205,6093205,primary,+1-234-365-4916,98.76520901096254,95.99144681363691,97.37832791229972
6093304,6093304,primary,853-354-6589,80.27948439946995,77.83399590410795,79.05674015178894
6093320,6093320,primary,(644)637-3201,72.68702565955908,50.74238043609204,61.714703047825566
6093346,6093346,primary,834-844-6169x234,96.56667871340802,84.67052162390073,90.61860016865438
6094022,6094022,primary,470.958.9268x4886,48.2622575593302,49.71539573545356,48.98882664739188
6094213,6094213,primary,001-523-381-5375x8871,52.14281411878087,65.4890976990724,58.81595590892664
6094348,6094348,primary,+1-522-722-3296,87.24400674617516,80.04758462835802,83.6457956872666
6094373,6094373,primary,752.965.7146,68.57607517166606,67.54607878568847,68.06107697867726
6094739,6094739,primary,3372674124,67.98427900252982,71.14353692326226,69.56390796289604
6095100,6095100,primary,816.540.0910,33.79412119021804,3.5432478014697026,18.668684495843873
6095199,6095199,primary,829-543-9063,49.13715215034333,46.49740995060836,47.81728105047584
6095733,6095733,primary,5668406665,62.810203589928925,56.69798819419347,59.7540958920612
6095910,6095910,primary,001-739-570-0193,29.372967112396097,5.699614504276593,17.536290808336346
6096520,6096520,primary,661.862.2406x936,51.03903144199494,45.56679918082159,48.30291531140827
6096969,6096969,primary,(278)583-9654x084,24.989459101313095,31.51879291651608,28.25412600891459
6097041,6097041,primary,001-316-201-3086x1821,12.466871461269728,16.120045777617154,14.293458619443442
6097583,6097583,primary,001-851-739-7668,88.98927840019275,78.63510420431274,83.81219130225274
6097979,6097979,primary,(671)461-3176,5.2990603541741965,26.40946873870618,15.854264546440188
6099733,6099733,primary,9445038059,5.2990603541741965,24.378086977472595,14.838573665823397
6100276,6100276,primary,415-781-5856,41.079388025539096,62.14913865799301,51.61426334176605
6101059,6101059,primary,+1-958-450-7098,54.0115648717022,37.06631731116733,45.538941091434765
6101157,6101157,primary,+1-548-989-6035,61.20497530418022,71.18720636067944,66.19609083242983
6101571,6101571,primary,+1-762-349-0100x08440,75.94868088182146,72.33767016022166,74.14317552102156
6101589,6101589,primary,421.686.0648x075,10.849596434164559,19.871099867485846,15.360348150825203
6102003,6102003,primary,001-289-600-1346x92404,41.079388025539096,62.171726298036376,51.62555716178774
6102288,6102288,primary,830-645-4742x4328,0.796590772196121,16.86543789904831,8.831014335622216
6102554,6102554,primary,+1-852-608-2192x3232,11.721479339838574,19.30640886640164,15.513944103120107
6103602,6103602,primary,(673)742-2541,37.489459101313095,58.785086134200704,48.1372726177569
6104294,6104294,primary,909-827-5563,91.20889049512107,81.69798819419347,86.45343934465727
6104425,6104425,primary,402-360-8869x203,69.2220816769064,75.28761594988555,72.25484881339597
6104638,6104638,primary,001-565-559-5372,36.74858450789061,2.043428502590049,19.39600650524033
6104854,6104854,primary,001-227-435-0804x652,72.68702565955908,52.52379231417902,62.60540898686905
6105231,6105231,primary,(345)471-5129x837,65.43940489097699,71.94012769545837,68.68976629321767
6105691,6105691,primary,207-339-0620,65.16985905312613,71.87085893265872,68.52035899289243
6105778,6105778,primary,5469471599,24.989459101313095,31.192025057222022,28.090742079267557
6106483,6106483,primary,335.247.1981x321,8.773039392844236,11.454945187326828,10.113992290085532
6107309,6107309,primary,(241)709-0443x605,52.474099506083604,65.64570533670641,59.05990242139501
6107807,6107807,primary,001-425-582-8959x57980,89.32508131550415,69.52325021081798,79.42416576316106
61079300000000,61079300000000,primary,+1-419-463-4050x831,76.57209974701843,73.43091193832069,75.00150584266956
6108671,6108671,primary,230.946.5722,32.29580773400795,37.981869654258524,35.13883869413324
6108800,6108800,primary,404-422-5590x172,72.68702565955908,52.52379231417902,62.60540898686905
6108911,6108911,primary,+1-408-472-9548x663,95.87399108541139,86.74256113721238,91.30827611131188
6108989,6108989,primary,001-679-215-9812,5.2990603541741965,26.40946873870618,15.854264546440188
6109357,6109357,primary,658-521-3307,8.773039392844236,11.454945187326828,10.113992290085532
6109706,6109706,primary,484.799.7296x961,52.958980845681246,47.39489218166486,50.176936513673056
6110144,6110144,primary,655.352.3885,78.31887724370557,93.30201180580653,85.81044452475605
6110199,6110199,primary,+1-773-937-5020,50.65805324659679,0.9531984098301409,25.80562582821347
6110208,6110208,primary,885.606.9522,55.63185158414649,43.759787977352126,49.695819780749304
6110871,6110871,primary,561.655.3684,5.2990603541741965,24.378086977472595,14.838573665823397
6110905,6110905,primary,001-245-862-5009,83.73087579809662,79.51150463799543,81.62119021804602
6111365,6111365,primary,7585088915,18.22220214431996,15.019274786170342,16.620738465245154
6111667,6111667,primary,403-616-9462x90208,0.796590772196121,16.86543789904831,8.831014335622216
6112634,6112634,primary,903-316-3782,55.738766413685106,36.90067461751596,46.31972051560054
6112819,6112819,primary,651-911-8669,8.773039392844236,11.454945187326828,10.113992290085532
6114040,6114040,primary,+1-570-923-8791x34112,39.032947837609925,58.09089266353451,48.561920250572214
6114925,6114925,primary,001-305-905-8752x788,77.37923141790147,73.86459462715335,75.62191302252741
6114985,6114985,primary,(208)749-2637x1478,78.85947476207686,84.42205758342368,81.64076617275026
6115114,6115114,primary,6242695651,67.81110709553066,59.209733767016026,63.510420431273346
6115196,6115196,primary,(218)458-6705,5.2990603541741965,26.40946873870618,15.854264546440188
6115684,6115684,primary,+1-909-596-3701x124,72.68702565955908,52.52379231417902,62.60540898686905
6116097,6116097,primary,608.338.8498x77454,84.93705577641248,85.08462835802916,85.01084206722082
6117187,6117187,primary,8774404031,8.773039392844236,11.454945187326828,10.113992290085532
6117388,6117388,primary,215.997.4499x73262,69.17841223948922,75.41862426213709,72.29851825081315
6117480,6117480,primary,689-647-6394,94.13022527406336,92.90748102638237,93.51885315022287
6117659,6117659,primary,+1-853-953-6043x17446,52.958980845681246,47.39489218166486,50.176936513673056
6117856,6117856,primary,760.293.3244x507,90.08252017829177,93.43151427538851,91.75701722684013
6117952,6117952,primary,(339)757-6425x49964,68.72967112396097,69.0037344898205,68.86670280689074
6118573,6118573,primary,663-831-0987x4948,52.958980845681246,47.39489218166486,50.176936513673056
6118791,6118791,primary,(706)836-3085x60544,13.71069750632454,21.39049512106975,17.550596313697145
6119216,6119216,primary,394-388-7598,22.178050837248524,33.66913624864474,27.923593542946634
6119299,6119299,primary,891-269-7232x11548,69.95241537164198,75.3824840380677,72.66744970485485
6119877,6119877,primary,575-489-1093x0503,84.09528972412961,83.0411998554391,83.56824478978436
6120918,6120918,primary,404.794.3097,29.372967112396097,5.699614504276593,17.536290808336346
6121167,6121167,primary,001-402-991-5559x13905,22.178050837248524,33.66913624864474,27.923593542946634
6121973,6121973,primary,316-536-8466x0739,69.2115407782195,75.33429707264186,72.27291892543067
6122310,6122310,primary,+1-310-786-6286x817,5.2990603541741965,26.40946873870618,15.854264546440188
6122475,6122475,primary,4543485126,19.21906999156728,9.65245151186604,14.43576075171666
6122721,6122721,primary,689-437-8099x313,41.82026261896157,55.03854957234068,48.429406095651125
6122923,6122923,primary,(393)982-6808,42.49036260691483,42.38645946271534,42.43841103481508
6123458,6123458,primary,837-214-8171x595,72.68702565955908,52.52379231417902,62.60540898686905
6123863,6123863,primary,+1-796-404-5691x669,79.99939766293218,85.61317913504396,82.80628839898807
6124398,6124398,primary,001-786-732-2960x21724,62.44729550656547,63.38091796169137,62.91410673412842
6125924,6125924,primary,001-959-270-5560x44731,11.948861582941813,15.737561739549452,13.843211661245633
6127639,6127639,primary,220.954.4155x518,5.2990603541741965,24.110046982291287,14.704553668232741
6127965,6127965,primary,9124847771,8.773039392844236,11.454945187326828,10.113992290085532
6128161,6128161,primary,001-474-711-3513x908,26.426033008071315,30.448138778460425,28.43708589326587
6128757,6128757,primary,2074110043,82.68582098542345,76.87025659559089,79.77803879050717
6128862,6128862,primary,730-238-4221,29.372967112396097,5.699614504276593,17.536290808336346
6129093,6129093,primary,(675)260-5244,24.989459101313095,31.51879291651608,28.25412600891459
6129793,6129793,primary,(215)639-9221,8.773039392844236,11.454945187326828,10.113992290085532
6130039,6130039,primary,246.520.2598,22.178050837248524,33.66913624864474,27.923593542946634
6130148,6130148,primary,4097963673,19.21906999156728,9.65245151186604,14.43576075171666
6130415,6130415,primary,+1-247-366-2536x212,27.662329839778337,7.78068907360559,17.72150945669196
6130727,6130727,primary,(408)964-9336,32.29580773400795,37.981869654258524,35.13883869413324
6130732,6130732,primary,(208)650-5657,70.33489940970968,74.80273461028791,72.5688170099988
6131030,6131030,primary,664-837-6066x6972,61.41729912058788,66.39561498614624,63.90645705336706
6131492,6131492,primary,798.395.2296,94.12119021804601,90.94386218527887,92.53252620166245
6131903,6131903,primary,001-874-214-4078x20901,93.50981809420553,87.58884471750392,90.54933140585473
6132138,6132138,primary,001-923-428-9461x53539,5.2990603541741965,28.36706420913143,16.833062281652815
6132256,6132256,primary,590.837.2688,89.32508131550415,69.52325021081798,79.42416576316106
6132585,6132585,primary,808-855-1714,98.00626430550537,95.80773400795086,96.90699915672812
6132862,6132862,primary,3373400644,78.23153836887123,87.75298156848572,82.99225996867847
6133344,6133344,primary,578.230.7188x05123,12.808697747259368,15.998072521382966,14.403385134321166
6133383,6133383,primary,754-634-8394x753,24.989459101313095,31.51879291651608,28.25412600891459
6134072,6134072,primary,001-488-795-4063x44128,78.44837971328755,91.03722443079147,84.74280207203951
6134534,6134534,primary,(562)646-1241x77762,94.28231538368871,96.89946994338031,95.5908926635345
6135073,6135073,primary,(489)765-1926x876,87.78460426454645,97.63883869413323,92.71172147933984
6135216,6135216,primary,207-532-5002x1736,32.29580773400795,37.981869654258524,35.13883869413324
6135269,6135269,primary,431.942.5145x269,5.2990603541741965,24.110046982291287,14.704553668232741
6135580,6135580,primary,001-691-960-2663x47908,86.39320563787496,83.53812793639321,84.96566678713408
6135942,6135942,primary,702.448.6012,41.18780869774726,55.84266955788459,48.515239127815924
6136177,6136177,primary,3455670263,22.178050837248524,33.66913624864474,27.923593542946634
6136687,6136687,primary,(944)713-5393x15896,62.195819780749304,66.60040958920612,64.39811468497771
6136868,6136868,primary,282-241-2205x714,58.34236838935068,23.61914227201542,40.98075533068305
6137161,6137161,primary,001-997-231-9489x6738,72.68702565955908,52.52379231417902,62.60540898686905
6137203,6137203,primary,429-834-3906,72.68702565955908,52.52379231417902,62.60540898686905
6137411,6137411,primary,+1-248-590-5130,52.958980845681246,47.39489218166486,50.176936513673056
6138302,6138302,primary,001-898-971-2099,76.98921816648595,87.59185640284302,82.29053728466448
6138673,6138673,primary,(998)947-4683x5927,0.796590772196121,17.546078785688472,9.171334778942297
